ITEMNAME,sales_channel,mapped_pack_size,anchor_pack,pl1,pl2,pl3,pl4,segment_enterprise_anchor_target_price,segment_a_anchor_target_price,segment_b_anchor_target_price,segment_c_anchor_target_price,segment_d_anchor_target_price,anchor_book_price_per_weight,anchor_floor_price_per_weight,p10,p20,p30,p40,p50,p60,p70,p80,p90
PERLUBE HV-2     120LB   DRUM/keg,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,GREASE,PER,Perlube HV-2,4.933333333333334,4.933333333333334,4.933333333333334,4.933333333333334,4.933333333333334,5.426666666666668,3.6360375343861437,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334
PERDRAW 6270-PM      55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL FORMING,"SYNTHETIC, STRAIGHT",PER,PERDRAW 6270-PM / POLYDRAW TOPAZ 70,3.070924024640657,3.867535934291581,3.867535934291581,3.867535934291581,3.867535934291581,4.142298425735796,2.208076638761649,3.270924024640657,3.270924024640657,3.270924024640657,3.270924024640657,3.270924024640657,3.270924024640657,3.270924024640657,3.270924024640657,3.270924024640657
REGENT 1000   5G PAIL TH,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,MISCELLANEOUS,REGENT,REGENT 1000,2.073239736,2.4191616978337787,2.4191616978337787,2.4191616978337787,2.4191616978337787,2.6175102780282886,1.7411425064702903,2.313239736,2.313239736,2.551948051948052,2.551948051948052,2.551948051948052,2.551948051948052,2.551948051948052,2.551948051948052,2.551948051948052
PERKOTE 30-248-DO      55GL DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL PROTECTION,NON-SYNTHETIC,PER,PERKOTE 30-248-DO,2.032864583333333,2.032864583333333,2.032864583333333,2.486053394396552,2.486053394396552,2.486053394396552,1.8889969588122606,2.781988636363636,2.781988636363636,2.8654545454545453,2.8654545454545453,2.8654545454545453,2.8654545454545453,2.8654545454545453,2.8654545454545453,2.8654545454545453
PERKOTE 30-248-DO      5GLPL,NON-DISTRIBUTION,SMALL,TOTE,METAL PROTECTION,NON-SYNTHETIC,PER,PERKOTE 30-248-DO,2.032864583333333,2.032864583333333,2.032864583333333,2.486053394396552,2.486053394396552,2.5941426724137933,1.8889969588122606,4.2503125,4.2503125,4.2503125,4.2503125,4.2503125,4.2503125,4.2503125,4.2503125,4.2503125
GX COOL 7050DL-1      275G TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL PROTECTION,NON-SYNTHETIC,GX,GX COOL 7050DL-1,4.528645548751766,4.528645548751766,4.528645548751766,4.528645548751766,4.528645548751766,4.744295336787564,3.202902488990572,4.381544983513896,4.381544983513896,4.381544983513896,4.381544983513896,4.512995760715968,4.512995760715968,4.512995760715968,4.512995760715968,4.512995760715968
VALRUST 1391   55G/208L DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL PROTECTION,NON-SYNTHETIC,VALRUST,VALRUST 1391 / SUNEX 1391,2.0043080939947777,2.3074394406462986,2.3074394406462986,2.3074394406462986,2.5794737055981987,2.5794737055981987,1.661014021993081,1.9988521841411058,2.204308093994778,2.204308093994778,2.3074394406462986,2.3074394406462986,2.3074394406462986,2.3074394406462986,2.3074394406462986,2.3074394406462986
QUEL BREW QBW     181 KG / 400 LB,NON-DISTRIBUTION,DRUM,SMALL,Cleaners,Alkaline,QUEL,QUEL BREW QBW,2.3557749999999995,2.689045672727273,2.8178354754482067,2.9207137007575756,2.945918906150397,2.945918906150397,1.774515154098703,1.9725,2.17925,2.17925,2.17925,2.17925,2.265075,2.265075,2.265075,2.265075
SECURE TEC ES     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PAINTABLE PRETREATMENT,SECURE,SECURE TEC ES,2.2700434647624963,2.768119180633147,2.8478838404870963,2.977333105963782,2.977333105963782,2.977333105963782,0.9863022007266244,1.9765735567970206,2.6777467411545626,2.766052141527002,2.768119180633147,2.9866666666666664,3.156182495344506,3.3132774674115457,3.5311173184357543,3.795102420856611
SECURE TEC ES     1249L/330GL TOTE,NON-DISTRIBUTION,TOTE,DRUM,SURFACE FINISHING,PAINTABLE PRETREATMENT,SECURE,SECURE TEC ES,2.2700434647624963,2.768119180633147,2.8478838404870963,2.977333105963782,2.977333105963782,2.977333105963782,0.9863022007266244,1.694352685501397,1.694352685501397,1.694352685501397,1.694352685501397,2.0510214219186587,2.2700434647624963,2.3381465383421296,3.2803508227258615,3.2803508227258615
TREO GENERAL PURPOSE CLEANER     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,Cleaners,General Use and Speciality,TREO,TREO GENERAL PURPOSE CLEANER,0.5179325920778317,0.7935164920248249,0.8082112418771364,0.8449481165079152,0.8449481165079152,0.8449481165079152,0.29727388072843436,0.9046666666666667,0.9978125,1.0252708333333334,1.0252708333333334,1.0252708333333334,1.073,1.1260000000000001,1.1435208333333333,1.3122916666666666
2015-100 - SYN 8000 HR COMP LUBE   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 100,4.7541379310344825,4.973793103448276,5.308965517241379,5.681111111111112,5.906319053847393,5.906319053847393,1.6860849435336078,4.213416666666666,4.530555555555555,4.530555555555555,4.530555555555555,4.530555555555556,4.905555555555556,4.905555555555556,5.011111111111111,5.011111111111111
2015-100 - SYN 8000 HR COMP LUBE   5GL PAIL BL,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 100,4.7541379310344825,4.973793103448276,5.308965517241379,5.681111111111112,5.906319053847393,5.906319053847393,1.6860849435336078,3.8744444444444444,3.8744444444444444,3.9908333333333332,3.9908333333333332,3.9908333333333332,3.9908333333333332,3.9908333333333332,3.9908333333333332,3.9908333333333332
6731-100 - SYN BLOWER LUBE   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 100,4.7541379310344825,4.973793103448276,5.308965517241379,5.681111111111112,5.906319053847393,5.906319053847393,1.6860849435336078,4.744722222222222,4.744722222222222,4.7908333333333335,4.7908333333333335,4.7908333333333335,4.934722222222223,4.934722222222223,4.934722222222223,4.934722222222223
LUBRICOOLANT 2050AC      18.9L/5G,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",LUBRI,LUBRICOOLANT 2050AC,3.256957547169811,3.2569575471698116,4.454230419726946,4.656695438805444,4.656695438805444,4.656695438805444,2.0039705449714718,5.259487179,5.259487179,5.259487179,5.531025641025641,5.531025641025641,9.096923076923076,9.096923076923076,9.096923076923076,9.096923076923076
LUBRICOOLANT 2050AC       208L/55G,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",LUBRI,LUBRICOOLANT 2050AC,3.256957547169811,3.2569575471698116,4.454230419726946,4.656695438805444,4.656695438805444,4.656695438805444,2.0039705449714718,3.256957547169811,3.256957547169811,3.256957547169811,3.256957547169811,3.2569575471698116,4.453490566037736,5.360943396226415,5.769433962,7.255896226415095
PERCHEM 7707     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,Additives,PER,PERCHEM 7707 (INTERMEDIATE 55LB PAIL),2.9504369747899157,3.2748067226890756,3.2748067226890756,3.4385546218487395,3.4385546218487395,3.6022873949579832,1.1313000077569488,2.9687058823529413,3.150436974789916,3.150436974789916,3.2748067226890756,3.2748067226890756,3.2748067226890756,3.2748067226890756,3.4385546218487395,3.4385546218487395
DU-FROST EG     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,Unmapped,Unmapped,Unmapped,Unmapped,1.4897101727447215,1.4897101727447215,1.4897101727447215,1.4897101727447215,1.4897101727447215,1.560648752399232,0.9855368720104805,1.418771593090211,1.418771593090211,1.418771593090211,1.418771593090211,1.418771593090211,1.418771593090211,1.418771593090211,1.418771593090211,1.418771593090211
PERKUT 314      55GL DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL REMOVAL,"MINERAL, STRAIGHT",PER,PERKUT 314,2.0153999999999996,2.149175,2.406720864810191,2.5161172677561083,2.5161172677561083,2.5161172677561083,1.1436225228007129,1.726925,1.726925,1.8697249999999999,2.09185,2.09185,2.149175,2.149175,2.2154,2.61925
2580-10 - TRANSFORMER OIL   55GL DRUM GRN,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,Heat Transfer,ISEL,2580 Transformer Oil ISO 10,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927,2.333421875,2.333421875,1.586301277834008,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927,1.9641884816753927
PERLUBE ATF      5GLPL,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,MISCELLANEOUS,PER,Perlube ATF,1.7536363636363637,2.1638131313131312,2.1638131313131312,2.4278170940170947,2.4278170940170947,2.4278170940170947,1.372666298487837,2.638888888888889,2.638888888888889,2.638888888888889,2.638888888888889,2.638888888888889,3.2444444444444445,3.4380555555555556,3.4380555555555556,3.4425000000000003
2032-75W90 - SYN AUTO GEAR LUBE   55GL DRUM BLK,NON-DISTRIBUTION,DRUM,SMALL,LUBRICANT,MISCELLANEOUS,ISEL,2032 SYN Auto Gear Lube 30W60/75W85/75W90/80W90,2.873571428571428,3.244324324324324,3.4823333333333335,3.762742721851981,3.762742721851981,3.762742721851981,2.383986676739606,3.6924817518248174,3.6924817518248174,3.6924817518248174,3.6924817518248174,3.6924817518248174,3.6924817518248174,3.6924817518248174,3.6924817518248174,3.6924817518248174
2032-30W60 - SYN AUTO GEAR LUBE   1GL 4X1 CASE BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MISCELLANEOUS,ISEL,2032 SYN Auto Gear Lube 30W60/75W85/75W90/80W90,2.873571428571428,3.244324324324324,3.4823333333333335,3.762742721851981,3.762742721851981,3.762742721851981,2.383986676739606,3.4823333333333335,3.4823333333333335,3.4823333333333335,3.4823333333333335,3.4823333333333335,3.4823333333333335,3.4823333333333335,3.4823333333333335,3.4823333333333335
P.D.T. PLUS      208L/55G,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PAINT BOOTH,P.D..T. PLUS,SUPER-MUL / P.D.T. PLUS,3.8304473684210523,3.9778684210526314,4.628028070175438,4.838392982456139,4.838392982456139,4.838392982456139,3.6555910952380954,3.661763157894737,3.7716315789473684,3.7716315789473684,3.8304473684210523,5.2385,5.2385,5.2385,5.2385,5.2385
PERKOOL 5250-B      55GL DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL REMOVAL,SEMI-SYNTHETIC,PER,PERKOOL 5250-B,1.9442406456346295,1.9442406456346295,1.9442406456346295,2.059164835164835,2.0591648351648355,2.1386647101980927,1.3327722782046978,1.9486153846153846,1.9486153846153846,2.059164835164835,2.059164835164835,2.059164835164835,2.0591648351648355,2.0591648351648355,2.0591648351648355,2.0591648351648355
MITFLOC 7983L     1249L/330G TOTE,NON-DISTRIBUTION,TOTE,TOTE,Wastewater,Inorganic Coagulants,MITFLOC,MITFLOC 7983L,0.6125632060247446,0.7857477138246369,0.862548098,0.9017548299481322,0.9017548299481322,0.9017548299481322,0.46874469310085753,0.8125632060247445,0.8125632060247445,0.8125632060247445,0.8125632060247445,0.8125632060247445,0.8125632060247445,0.9570360408821947,0.985747714,1.131323292092523
CIMSTAR 40 PINK     5G / 19L PINK PLASTIC PAIL,NON-DISTRIBUTION,SMALL,SMALL,METAL REMOVAL,SEMI-SYNTHETIC,CIM,CIMSTAR 40 PINK,2.324181818181818,2.4016545454545457,2.875533611111111,3.006239684343434,3.006239684343434,3.006239684343434,1.1111310830195447,2.324181818181818,2.324181818181818,2.3259863636363636,2.4016545454545453,2.4016545454545457,2.8136931818181816,2.9052272727272728,3.1763636363636363,3.1763636363636363
STAR GUARD 3425     TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL PROTECTION,NON-SYNTHETIC,STAR,STAR GUARD 3425,2.3778122232063774,2.3778122232063774,2.7161702127659573,2.7161702127659573,3.1233673951565266,3.1233673951565266,2.181011447697803,2.3778122232063774,2.3778122232063774,2.3778122232063774,2.3778122232063774,2.3778122232063774,2.3778122232063774,2.3778122232063774,2.3778122232063774,2.3778122232063774
STAR GUARD 3425     DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL PROTECTION,NON-SYNTHETIC,STAR,STAR GUARD 3425,2.3778122232063774,2.3778122232063774,2.7161702127659573,2.7161702127659573,3.1233673951565266,3.1233673951565266,2.181011447697803,2.7161702127659573,2.7161702127659573,2.7161702127659573,2.7161702127659573,2.7161702127659573,4.746329787234043,4.746329787234043,4.746329787234043,4.746329787234043
TECHNICLEAN B 1261     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,TECHNI,TECHNICLEAN B 1261,4.114534884,4.114534884,4.114534884,4.114534884,4.114534884,4.310465116,2.4613761871203734,3.9186046511627906,3.9186046511627906,3.9186046511627906,3.9186046511627906,3.9186046511627906,3.9186046511627906,3.9186046511627906,3.9186046511627906,3.9186046511627906
2099-40 - CALDERA 4 - HTF   55GL DRUM BLK,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,Heat Transfer,ISEL,2096/2399/ Caldera 2 HT/Caldera 3 Food Grade/ Caldera 4 ISO 40,1.6176826196473553,2.1514238881298264,2.191265071243342,2.2908680290271297,2.2908680290271297,2.2908680290271297,1.2556085300041397,2.2469017632241814,2.2627455919395465,2.2905037783375315,2.3592191435768264,2.3592191435768264,2.3592191435768264,2.467758186397985,2.467758186397985,2.554987405541562
ARICID      100 LB   FDR,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ACID CLEANERS / DESCALERS,ARICID,SODIUM BISULFATE,1.6205,1.6480000000000001,1.6480000000000001,1.6480000000000001,1.976791941747573,1.976791941747573,0.9358432362459544,2.7776,2.7776,2.861,2.861,2.861,2.861,2.861,2.861,2.861
TECHNICLEAN LE 1590     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,VIBRATORY / ULTRASONIC / ELECTROCLEANER,TECHNI,TECHNICLEAN LE 1590,1.05,1.05,1.05,1.05,1.2994999999999999,1.2994999999999999,0.4774343316498316,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,2.25
MILPRO VAC 51 P-F     55G / 208L BLUE STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,Compressor & Vacuum,CIM,MILPRO VAC 51 P-F,4.186276005,4.186276005,4.186276005,4.186276005,4.186276005,4.3856224813895786,1.796729509448368,3.9869295285359803,3.9869295285359803,3.9869295285359803,3.9869295285359803,3.9869295285359803,3.9869295285359803,3.9869295285359803,3.9869295285359803,3.9869295285359803
BLUE STAR GG 8100/1000     1041L/275G TOTE,NON-DISTRIBUTION,TOTE,TOTE,LUBRICANT,MAINTENANCE,BLUE,Blue Star GG 8100/1000,9.075076271186441,9.075076271186441,9.075076271186441,9.075076271186441,9.075076271186441,9.507222760290558,5.111138014527845,8.642929782082325,8.642929782082325,8.642929782082325,8.642929782082325,8.642929782082325,8.642929782082325,8.642929782082325,8.642929782082325,8.642929782082325
CIMSTAR 40F PINK     5G / 19L PINK PLASTIC PAIL,NON-DISTRIBUTION,SMALL,SMALL,METAL REMOVAL,SEMI-SYNTHETIC,CIM,CIMSTAR 40 PINK,2.324181818181818,2.324181818181818,2.4016545454545453,2.4016545454545453,2.4016545454545453,2.5566,1.2045460664335665,2.250954545454545,2.324181818181818,2.324181818181818,2.324181818181818,2.324181818181818,2.4016545454545453,2.4016545454545453,2.4016545454545453,2.4016545454545453
RUST REMOVER SA     1249L/330G TOTE,NON-DISTRIBUTION,TOTE,TOTE,INDUSTRIAL CLEANERS,ACID CLEANERS / DESCALERS,RUST REMOVER,RUST REMOVER SA,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308,1.2666983944479462,1.2666983944479462,0.5578965805641586,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308,0.9879692307692308
PERKUT 486-NA     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, STRAIGHT",PER,PERKUT 486-NA,1.360171568627451,1.360171568627451,1.360171568627451,1.3601715686274511,1.36375,1.4961887254901962,1.2778676240154179,1.3173529411764706,1.360171568627451,1.360171568627451,1.360171568627451,1.360171568627451,1.360171568627451,1.360171568627451,1.360171568627451,1.3601715686274511
CIMTECH 600HFP     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",CIM,CIMTECH 600HFP,3.5437481927710843,4.611773220612899,4.6971764284020265,4.9106844478748455,4.9106844478748455,4.9106844478748455,2.401289228215162,3.267570281124498,3.429433734939759,3.5437481927710843,4.514638554216868,5.094096385542168,5.094096385542169,5.195983935742972,5.195983935742972,6.019518072289157
USL-1932 HIGH TEMP CHAIN LUBE     5G PAIL,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,Chain Oils,USL,USL-1932 HIGH TEMP CHAIN LUBE,4.373095238095238,5.401864748201439,5.5018992805755405,5.545297297297298,5.545297297297298,5.751985611510791,2.059745736948903,3.926190476190476,3.926190476190476,4.044047619047619,4.044047619047619,4.613095238095238,4.613095238095238,5.022321428571428,5.022321428571428,5.022321428571428
PEN DIP 300      208L/55G,NON-DISTRIBUTION,DRUM,DRUM,METAL PROTECTION,NON-SYNTHETIC,PEN DIP,PEN DIP 300,2.1458333333333335,2.785526197939991,2.8399209881696716,2.9690083058137473,2.9690083058137473,2.9690083058137473,1.7805816979606963,2.1458333333333335,2.1458333333333335,2.1458333333333335,2.674032258064516,2.8024731182795697,2.886559139784946,2.939838709677419,3.0280376344086024,3.0483333333333333
TECHNIBRITE NI 545 TM     5G PAIL,NON-DISTRIBUTION,SMALL,TOTE,SURFACE FINISHING,PLATING,TECHNI,TECHNIBRITE NI 545 TM,2.358724832214765,2.358724832214765,2.358724832214765,2.358724832214765,2.589537223,2.594597315436242,1.8333988621732387,3.0420353982300883,3.0420353982300883,3.0420353982300883,3.310398230088495,3.310398230088495,3.9026548672566372,3.9026548672566372,3.9026548672566372,3.9026548672566372
MINSOLV OMS      55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,SOLVENT,OMS,MINSOLV OMS,2.020647058823529,2.1,2.420143588896232,2.502264705882353,2.5301501156642425,2.640156642432253,1.625915942781608,2.0372941176470585,2.1763529411764706,2.220647058823529,2.220647058823529,2.286470588235294,2.3475,2.471735294117647,2.5336176470588234,2.863705882352941
MINSOLV OMS      5GLPL,NON-DISTRIBUTION,SMALL,SMALL,INDUSTRIAL CLEANERS,SOLVENT,OMS,MINSOLV OMS,3.3403125,3.8184375000000004,3.8184375000000004,4.311729910714285,4.311729910714285,4.311729910714285,1.7935648384353742,3.2428125,3.3403125,3.7303125,3.7303125,4.2184375,4.2184375,4.2184375,4.8490625,4.8490625
TECHNIPREP WAX 100     5G PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL PROTECTION,SYNTHETIC,TECHNI,TECHNIPREP WAX 100,1.3452992141944669,1.3452992141944669,1.3452992141944669,1.3452992141944669,1.3452992141944669,1.3756652267818577,1.3452992141944669,2.0494061757719715,2.0494061757719715,2.0494061757719715,2.0494061757719715,2.0494061757719715,2.0494061757719715,2.0494061757719715,2.0494061757719715,2.0494061757719715
PHOS DIP 38 REPLENISHER     185L/49G,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,HEAVY ZINC AND MANGANESE,PHOS DIP,PHOS DIP 38 REPLENISHER,1.1844615384615385,1.3415076923076923,1.4803009105180536,1.5475873155416011,1.5475873155416011,1.5475873155416011,0.7703938155416014,1.1844615384615385,1.1964307692307692,1.1964307692307692,1.3415076923076923,1.3589076923076921,1.5204,1.5562461538461538,1.5660153846153846,1.5660153846153846
PERCHEM 7707      1GL JUG,NON-DISTRIBUTION,SMALL,SMALL,METAL REMOVAL,Additives,PER,PERCHEM 7707 (INTERMEDIATE 55LB PAIL),1.6,2.699672727272728,2.749666666666667,2.8746515151515153,2.8746515151515153,2.8746515151515153,1.3145235431235434,1.6881818181818182,2,2,3.3572727272727274,3.3572727272727274,3.3572727272727274,3.3572727272727274,3.7954545454545454,3.7954545454545454
GX COOL 3890NC     1249L/330G TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL REMOVAL,"MINERAL, SOLUBLE",GX,GX COOL 3890NC     1249L/330G TOTE,2.527042691659191,2.535102284499533,3.1695338273498943,3.313603546774889,3.313603546774889,3.313603546774889,2.527042691659191,3.2346407766990293,3.2346407766990293,3.371666019417476,3.371666019417476,3.371666019417476,3.6271883495145634,3.6271883495145634,3.6271883495145634,4.687840776699029
DS-9-333     197L/52G,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ACID CLEANERS / DESCALERS,DS-9,DS-9-314 / DS-9-333 / DS-9-401,2.228236434108527,2.2677906976744184,2.6507751937984496,3.1292992633517485,3.1292992633517485,3.1292992633517485,0.7891317084960691,2.4677906976744186,2.4677906976744186,2.4677906976744186,2.645891472868217,2.725271317829457,4.196627906976744,4.322538759689922,4.322538759689922,4.322538759689922
2032-75W90 - SYN AUTO GEAR LUBE   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MISCELLANEOUS,ISEL,2032 SYN Auto Gear Lube 30W60/75W85/75W90/80W90,2.873571428571428,3.244324324324324,3.4823333333333335,3.762742721851981,3.762742721851981,3.762742721851981,2.383986676739606,4.1159459459459455,4.1159459459459455,4.1159459459459455,4.1159459459459455,4.4799999999999995,4.4799999999999995,4.4799999999999995,4.4799999999999995,4.4799999999999995
